time_operate,Track,x_east,y_north,cte,yaw_control
127.2,linear_SN2,661485.4501310296,1509604.247579691,-0.18241250337914658,-6.1953100142803255
127.36,linear_SN2,661485.4496773847,1509604.321330018,-0.18258224183730226,-6.253892462208025
127.52,linear_SN2,661485.449337151,1509604.3766427631,-0.1827095457669624,-6.30698388221724
127.68,linear_SN2,661485.4489969173,1509604.4319555082,-0.18283684958189805,-6.360100748075254
127.84,linear_SN2,661485.4486566836,1509604.487268253,-0.18296415362628268,-6.413243104570515
128.0,linear_SN2,661485.4483164499,1509604.5425809978,-0.18309145755594283,-6.466410906937522
128.16,linear_SN2,661485.4480896273,1509604.5794561617,-0.18317632695710742,-6.51407919448034
128.32,linear_SN2,661485.4478628049,1509604.6163313251,-0.18326119601409852,-6.5617644110920015
128.48,linear_SN2,661485.4476359824,1509604.653206488,-0.18334606530053862,-6.609466631389324
128.64,linear_SN2,661485.4474091599,1509604.6900816513,-0.1834309347017032,-6.657185840481061
128.8,linear_SN2,661485.4471823373,1509604.7269568143,-0.1835158041028678,-6.704922023453033
128.96,linear_SN2,661485.4470689261,1509604.7453943961,-0.18355823874608787,-6.7471501748208595
129.12,linear_SN2,661485.4469555148,1509604.7638319777,-0.1836006733893079,-6.789386813117325
129.28,linear_SN2,661485.4468421035,1509604.782269559,-0.18364310803252795,-6.831631938342435
129.44,linear_SN2,661485.4467286923,1509604.800707141,-0.1836855427904725,-6.873885565433321
129.6,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-6.9161476496015375
129.76,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-6.952893245065333
129.92,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-6.989638840529125
130.08,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-7.026384435992917
130.24,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-7.063130031456712
130.4,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-7.099875626920504
130.56,linear_SN2,661485.446615281,1509604.8191447223,-0.18372797731896806,-7.136621222384299
130.72,linear_SN2,661485.4467286923,1509604.800707141,-0.1836855427904725,-7.1678418422379675
