time_operate,Track,x_east,y_north,cte,yaw_control
254.88,Curve4_set6,661485.7632629689,1509518.1611824664,-1.188355972443786,264.792043459534
255.04,Curve4_set6,661485.7630361594,1509518.198057627,-1.1944767610954616,264.00227712866405
255.2,Curve4_set6,661485.7808401922,1509518.2350436908,-1.182816485828194,264.8151386055526
255.36,Curve4_set6,661485.7806133826,1509518.271918852,-1.1889372747032687,264.02648015185514
255.52,Curve4_set6,661485.7985308201,1509518.2904673354,-1.1742166051473963,265.1164970908542
255.68,Curve4_set6,661485.8163348526,1509518.3274533995,-1.1625563302524602,265.9334105653479
255.84,Curve4_set6,661485.8162214478,1509518.34589098,-1.1656167246155311,265.42485172774843
256.0,Curve4_set6,661485.8340254803,1509518.3828770441,-1.1539564497950614,266.24348517163173
256.16,Curve4_set6,661485.8337986707,1509518.419752205,-1.1600772386701361,265.4605987251409
256.32,Curve4_set6,661485.8336852659,1509518.4381897857,-1.163137633033207,264.95253570585794
256.48,Curve4_set6,661485.8514892983,1509518.4751758499,-1.1514773582127373,265.7716649680577
256.64,Curve4_set6,661485.8333450515,1509518.4935025272,-1.1723188162713527,263.661469979528
256.8,Curve4_set6,661485.8332316467,1509518.5119401077,-1.1753792107833563,263.150958631291
256.96,Curve4_set6,661485.833118242,1509518.5303776881,-1.1784396051464274,262.63983521758536
257.12,Curve4_set6,661485.8330048372,1509518.5488152688,-1.1814999995094984,262.1280997250071
257.28,Curve4_set6,661485.8328914323,1509518.5672528492,-1.184560394021502,261.6157521401225
257.44,Curve4_set6,661485.8327780275,1509518.58569043,-1.1876207884590393,261.1027924830522
257.6,Curve4_set6,661485.8326646227,1509518.6041280103,-1.1906811828965767,260.5892207470946
257.76,Curve4_set6,661485.8505820598,1509518.6226764938,-1.1759605137130358,261.6788888708707
257.92,Curve4_set6,661485.8503552502,1509518.6595516547,-1.1820813025881105,260.89160161159634
258.08,Curve4_set6,661485.868386092,1509518.659662558,-1.1643002391904314,262.25903726954937
258.24,Curve4_set6,661485.8861901241,1509518.6966486222,-1.1526399646678267,263.0779339836502
258.4,Curve4_set6,661485.8680458774,1509518.7149752995,-1.1734814225775094,260.9675064872633
258.56,Curve4_set6,661485.8678190678,1509518.7518504607,-1.1796022115270504,260.1807150394992
258.72,Curve4_set6,661485.867705663,1509518.7702880413,-1.1826626059645877,259.66874701892795
258.88,Curve4_set6,661485.8494480115,1509518.8070522991,-1.2065644583862742,257.27626740929884
259.04,Curve4_set6,661485.8492212018,1509518.84392746,-1.212685247261349,256.4828593610899
259.2,Curve4_set6,661485.849107797,1509518.8623650402,-1.21574564162442,255.9642747400886
259.36,Curve4_set6,661485.8488809874,1509518.8992402016,-1.2218664304994944,255.16903045523202
259.52,Curve4_set6,661485.8486541776,1509518.9361153627,-1.227987219597968,254.37256199244985
259.68,Curve4_set6,661485.848427368,1509518.9729905236,-1.2341080084730427,253.57486939199853
259.84,Curve4_set6,661485.8482005582,1509519.0098656847,-1.2402287974225836,252.7759526270553
260.0,Curve4_set6,661485.829942907,1509519.0466299427,-1.2641306496953375,250.37195979256842
260.16,Curve4_set6,661485.8297160973,1509519.0835051034,-1.2702514384959458,249.56703851281443
260.32,Curve4_set6,661485.8296026925,1509519.101942684,-1.2733118329334832,249.03694064684942
260.48,Curve4_set6,661485.8293758827,1509519.1388178451,-1.2794326219574903,248.23018311029722
260.64,Curve4_set6,661485.8292624779,1509519.1572554258,-1.2824930164694939,247.698249000923
260.8,Curve4_set6,661485.8470665098,1509519.19424149,-1.2708327422447547,248.49350713270056
260.96,Curve4_set6,661485.8469531048,1509519.2126790702,-1.2738931367567583,247.96329299926893
261.12,Curve4_set6,661485.8467262951,1509519.2495542315,-1.2800139257807657,247.15641920195213
261.28,Curve4_set6,661485.8466128903,1509519.2679918117,-1.2830743201438366,246.62436884524698
261.44,Curve4_set6,661485.8464994854,1509519.2864293926,-1.2861347146558402,246.09170639623545
261.6,Curve4_set6,661485.8463860805,1509519.3048669728,-1.2891951091678437,245.55843186832158
261.76,Curve4_set6,661485.864303517,1509519.3234154566,-1.2744744405800335,246.6283971531085
261.92,Curve4_set6,661485.8640767073,1509519.360290618,-1.2805952297529735,245.82140708159332
262.08,Curve4_set6,661485.8639633025,1509519.3787281986,-1.2836556241160444,245.28924046409367
262.24,Curve4_set6,661485.8637364926,1509519.4156033595,-1.2897764132889842,244.4804141558713
262.4,Curve4_set6,661485.8635096828,1509519.4524785203,-1.2958972023129915,243.67036370324809
262.56,Curve4_set6,661485.8453654366,1509519.4708051977,-1.3167386597758766,241.53128479963323
262.72,Curve4_set6,661485.8452520318,1509519.4892427784,-1.3197990541389475,240.99188949612903
262.88,Curve4_set6,661485.8631694681,1509519.507791262,-1.3050783858490025,242.0557339650543
263.04,Curve4_set6,661485.8630560632,1509519.5262288423,-1.308138780361006,241.51867070290177
263.2,Curve4_set6,661485.8629426584,1509519.5446664228,-1.3111991748730096,240.98099536184685
263.36,Curve4_set6,661485.8447984122,1509519.5629931004,-1.3320406323358946,238.83885606372
263.52,Curve4_set6,661485.8446850074,1509519.5814306808,-1.3351010266989656,238.29640036570382
263.68,Curve4_set6,661485.8445716024,1509519.5998682613,-1.3381614212854356,237.75333256866446
263.84,Curve4_set6,661485.8443447927,1509519.6367434224,-1.3442822103839092,236.93360510772504
264.0,Curve4_set6,661485.8442313877,1509519.655181003,-1.3473426048959127,236.38870108066556
264.16,Curve4_set6,661485.8441179828,1509519.6736185837,-1.350402999556849,235.84318496126997
264.32,Curve4_set6,661485.843891173,1509519.7104937446,-1.3565237884319237,235.02100920482687
264.48,Curve4_set6,661485.8437777681,1509519.728931325,-1.3595841830183937,234.47365685544088
264.64,Curve4_set6,661485.8436643633,1509519.7473689055,-1.3626445774559308,233.9256924405713
264.8,Curve4_set6,661485.8434375534,1509519.7842440663,-1.3687653666288708,233.10106834168096
264.96,Curve4_set6,661485.8433241486,1509519.8026816472,-1.3718257610664082,232.55126769008925
265.12,Curve4_set6,661485.8433241486,1509519.8026816472,-1.3718257610664082,232.276902537876
265.28,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,231.7264897939631
265.44,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,231.45151256283256
265.6,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,231.176535331702
265.76,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,230.90155810057146
265.92,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,230.62658086944091
266.08,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,230.3516036383103
266.24,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,230.07662640717976
266.4,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,229.8016491760492
266.56,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,229.52667194491866
266.72,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,229.2516947137881
266.88,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,228.9767174826575
267.04,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,228.70174025152696
267.2,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,228.4267630203964
267.36,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,228.15178578926586
267.52,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,227.8768085581353
267.68,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,227.6018313270047
267.84,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,227.32685409587415
268.0,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,227.0518768647436
268.16,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,226.77689963361306
268.32,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,226.5019224024825
268.48,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,226.2269451713519
268.64,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,225.95196794022135
268.8,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,225.6769907090908
268.96,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,225.40201347796025
269.12,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,225.1270362468297
269.28,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,224.8520590156991
269.44,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,222.9732299332665
269.6,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,222.69469648960535
269.76,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,222.4161630459442
269.92,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,223.74148145358507
270.08,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,223.46650422245446
270.24,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,223.1915269913239
270.4,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,222.91654976019336
270.56,Curve4_set6,661485.8432107436,1509519.8211192277,-1.374886155652878,222.6415725290628
270.72,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,220.76274344663022
270.88,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,220.484210002969
271.04,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,220.20567655930785
271.2,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,219.9271431156467
271.36,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,219.64860967198553
271.52,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,219.37007622832436
271.68,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,219.09154278466315
271.84,Curve4_set6,661485.8251799026,1509519.8210083246,-1.3926672183058941,218.813009341002
272.0,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,218.2584283123581
272.16,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,217.97928278979452
272.32,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,217.70013726723096
272.48,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,217.4209917446674
272.64,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,217.14184622210382
272.8,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,216.86270069954026
272.96,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,216.5835551769767
273.12,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,216.30440965441312
273.28,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,216.02526413184955
273.44,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,215.746118609286
273.6,Curve4_set6,661485.8249530927,1509519.8578834857,-1.398788007478834,215.19092548830594
273.76,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,215.18721548522666
273.92,Curve4_set6,661485.8249530927,1509519.8578834857,-1.398788007478834,214.63202236424667
274.08,Curve4_set6,661485.8250664977,1509519.8394459048,-1.3957276128178977,214.6283123611674
274.24,Curve4_set6,661485.8070356566,1509519.8393350018,-1.4135086754709139,212.74531498730178
274.4,Curve4_set6,661485.8070356566,1509519.8393350018,-1.4135086754709139,212.4626132522076
274.56,Curve4_set6,661485.8069222517,1509519.8577725827,-1.41656907013185,211.90386391869694
274.72,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,211.62055010467057
274.88,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,211.3372362906442
275.04,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,211.05392247661783
275.2,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,210.7706086625915
275.36,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,210.48729484856514
275.52,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,210.20398103453877
275.68,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,209.9206672205124
275.84,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,209.63735340648603
276.0,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,209.3540395924597
276.16,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,209.07072577843334
276.32,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,208.78741196440697
276.48,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,208.5040981503806
276.64,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,208.22078433635423
276.8,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,207.9374705223279
276.96,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,207.65415670830154
277.12,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,207.37084289427517
277.28,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,207.0875290802488
277.44,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,206.80421526622243
277.6,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,206.5209014521961
277.76,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,206.23758763816974
277.92,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,205.95427382414337
278.08,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,205.670960010117
278.24,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,205.38764619609063
278.4,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,205.1043323820643
278.56,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,204.82101856803794
278.72,Curve4_set6,661485.8069222517,1509519.8577725824,-1.41656907013185,204.53770475401157
278.88,Curve4_set6,661485.8068088469,1509519.8762101629,-1.4196294645693874,203.97834336171928
279.04,Curve4_set6,661485.7887780059,1509519.8760992596,-1.4374105272224034,202.0905656175034
279.2,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,201.5270359337931
279.36,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,201.23894174946108
279.52,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,200.95084756512912
279.68,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,200.6627533807971
279.84,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,200.37465919646516
280.0,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,200.0865650121332
280.16,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,199.7984708278012
280.32,Curve4_set6,661485.788664601,1509519.8945368405,-1.4404709216599407,199.51037664346924
280.48,Curve4_set6,661485.7885511961,1509519.912974421,-1.4435313162464107,198.94623486743762
280.64,Curve4_set6,661485.7705203551,1509519.9128635176,-1.4613123788994267,197.0536767528863
280.8,Curve4_set6,661485.7705203551,1509519.9128635176,-1.4613123788994267,196.76141427710638
280.96,Curve4_set6,661485.7704069503,1509519.9313010983,-1.4643727734114305,196.19310421634378
281.12,Curve4_set6,661485.7704069503,1509519.931301098,-1.464372773336964,195.90022966837842
281.28,Curve4_set6,661485.7523761092,1509519.931190195,-1.4821538360644464,194.00350325569204
281.44,Curve4_set6,661485.7523761092,1509519.931190195,-1.4821538360644464,193.70707248847916
281.6,Curve4_set6,661485.7523761092,1509519.931190195,-1.4821538360644464,193.41064172126622
281.76,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,192.83816337578753
281.92,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,192.54112052968713
282.08,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,192.24407768358674
282.24,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,191.94703483748634
282.4,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,191.64999199138595
282.56,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,191.3529491452856
282.72,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,191.0559062991852
282.88,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,190.7588634530848
283.04,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,190.46182060698442
283.2,Curve4_set6,661485.7522627044,1509519.9496277755,-1.4852142305019838,190.16477776088402
