time_operate,x_east,y_north,cte,yaw_control
465.76,661449.0891341972,1509699.62641201,-0.7127302875318703,-47.37144963209664
465.92,661449.0531861605,1509699.6077526482,-0.7337395497400886,-48.877782039874944
466.08,661449.0351554456,1509699.6076417572,-0.7350495803073476,-48.98549520175648
466.24,661448.9992074061,1509699.5889823951,-0.7560588429801959,-50.492274028388316
466.4,661448.9811766912,1509699.5888715042,-0.7573688735474549,-50.60043357613465
466.56,661448.9452286544,1509699.5702121428,-0.7783781352910433,-52.10765872263525
466.72,661448.9271979396,1509699.5701012518,-0.7796881658583023,-52.21626465622781
466.88,661448.8912499027,1509699.5514418904,-0.8006974276018907,-53.72393618857461
467.04,661448.8732191877,1509699.5513309995,-0.8020074584014647,-53.8329885245124
467.2,661448.8372711509,1509699.532671638,-0.8230167199127381,-55.34110642621107
467.36,661448.819240436,1509699.5325607471,-0.8243267507123121,-55.45060514799507
467.52,661448.8013231112,1509699.514012276,-0.8440259825855864,-56.86613113064926
467.68,661448.783292399,1509699.5139013855,-0.8453360126882155,-56.976049988189686
467.84,661448.7653750769,1509699.4953529143,-0.8650352443291748,-58.39199613958438
468.0,661448.7653750769,1509699.4953529143,-0.8650352443291748,-58.409296844470965
468.16,661448.747344362,1509699.4952420238,-0.8663452746641188,-58.51963590374527
